DATA_ID,NAME,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,RATING,REVIEWS,PRICE_HIGH,PRICE_LOW,ADDRESS,STREET,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,TELEPHONE,WEBSITE,RESERVATIONS,DELIVERY,TAKEOUT,ACCEPTS_CREDIT,ACCEPTS_APPLE_PAY,ACCEPTS_ANDROID_PAY,ACCEPTS_BITCOIN,GOOD_FOR,PARKING,BIKE_PARKING,WHEELCHAIR_ACCESSIBLE,GOOD_FOR_KIDS,GOOD_FOR_GROUPS,ATTIRE,AMBIENCE,NOISE_LEVEL,ALCOHOL,OUTDOOR_SEATING,WIFI,HAS_TV,WAITER_SERVICE,CATERS,COAT_CHECK,DOGS_ALLOWED,HAS_POOL_TABLE,GOOD_FOR_DANCING,HAPPY_HOUR,BEST_NIGHTS,SMOKING,GOOD_FOR_WORKING,GENDER_NEUTRAL_RESTROOM,MUSIC,MILITARY_DISCOUNT,DRIVE_THRU,MON_OPEN,MON_CLOSE,TUE_OPEN,TUE_CLOSE,WED_OPEN,WED_CLOSE,THU_OPEN,THU_CLOSE,FRI_OPEN,FRI_CLOSE,SAT_OPEN,SAT_CLOSE,SUN_OPEN,SUN_CLOSE,RATING_5,RATING_4,RATING_3,RATING_2,RATING_1
175,Stone's Farm Fresh,Restaurant,Steakhouses,Burgers,Sandwiches,1.75,4,30,11,"3649 Erie Boulevard E, Syracuse, NY 13214",3649 Erie Boulevard E,Syracuse,NY,13214,43.0406997,-76.0644832,13158027989,stonesfarmfresh.com,No,No,Yes,Yes,,,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,No,No,Free,No,No,Yes,,No,,,,,,,,,,No,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,10:00 AM,9:00 PM,11:00 AM,6:00 PM,0,0,1,1,2
176,Salt City Grille,Restaurant,American (New),Cocktail Bars,,2.75,8,,,"1333 Buckley Rd, Syracuse, NY 13212",1333 Buckley Rd,Syracuse,NY,13212,43.094969,-76.170684,13152996371,saltcitygrille.com,Yes,No,,,,,,,,,,,,Casual,,Average,,,,,Yes,,,,,,,,,,,,,,,,4:00 PM,10:00 PM,4:00 PM,10:00 PM,4:00 PM,10:00 PM,4:00 PM,10:30 PM,4:00 PM,10:30 PM,,,2,0,1,4,1
177,712 Kubal,Restaurant,Coffee & Tea,Cafes,,5,1,,,"712 East Fayette St\nFayette Place Apartments, Syracuse, NY 13210",712 East Fayette St\nFayette Place Apartments,Syracuse,NY,13210,43.0482151,-76.1410553,13153031604,cafekubal.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,8:00 AM,7:00 PM,8:00 AM,7:00 PM,1,0,0,0,0
178,Rong Cheng,Restaurant,Asian Fusion,,,4,3,,,"402 W Seneca Tpke, Syracuse, NY 13207",402 W Seneca Tpke,Syracuse,NY,13207,43.0020833,-76.1532527,13154922888,,No,No,,Yes,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:30 PM,11:00 AM,10:30 PM,12:00 PM,9:30 PM,2,0,0,1,0
179,The Jamerican Diner,Restaurant,Caribbean,Diners,Salad,3.4,20,30,11,"415 E Washington St, Syracuse, NY 13202",415 E Washington St,Syracuse,NY,13202,43.04837622,-76.14729179,13154247090,JamericanDiner.com,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,Yes,Casual,,,No,No,Free,Yes,Yes,Yes,,,,,,,,,,,,,,,11:00 AM,8:00 PM,11:00 AM,8:00 PM,11:00 AM,8:00 PM,11:00 AM,8:00 PM,11:00 AM,8:00 PM,,,7,5,1,3,4
180,Liehs & Steigerwald Downtown,Restaurant,Butcher,Delis,,3.741935484,31,10,0,"117 E Fayette St, Syracuse, NY 13202",117 E Fayette St,Syracuse,NY,13202,43.0487829,-76.1516556,13152994799,,No,Yes,Yes,Yes,,,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,No,Yes,,,,,,,,,,,,,10:30 AM,8:00 PM,10:30 AM,8:00 PM,10:30 AM,8:00 PM,10:30 AM,8:00 PM,10:30 AM,9:00 PM,10:30 AM,9:00 PM,,,11,10,3,5,2
181,Nick's Tomato Pie,Restaurant,Pizza,,,3.814814815,27,10,0,"109 Walton St, Syracuse, NY 13202",109 Walton St,Syracuse,NY,13202,43.0477849,-76.1538876,13154727703,nickstomatopiesyracuse.com,No,No,Yes,Yes,,,,Late Night,Street,No,Yes,Yes,Yes,Casual,Divey,Average,No,Yes,No,Yes,No,No,,,,,,,,,,,,,10:30 AM,9:00 PM,10:30 AM,9:00 PM,10:30 AM,9:00 PM,10:30 AM,9:00 PM,10:30 AM,9:00 PM,11:00 AM,9:00 PM,,,10,8,5,2,2
182,The Clam Bar,Restaurant,Seafood,,,3.975409836,122,30,11,"3914 Brewerton Rd, North Syracuse, NY 13212",3914 Brewerton Rd,North Syracuse,NY,13212,43.121789,-76.1423308,13154581662,theclambarrestaurant.com,Yes,No,Yes,Yes,No,,,Dinner,Private Lot,Yes,No,Yes,Yes,Casual,,Average,Full Bar,Yes,Free,Yes,Yes,Yes,,No,,,,,,,,,,,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,11:00 PM,11:30 AM,11:00 PM,12:00 PM,9:00 PM,41,54,15,7,5
183,Cugini,Restaurant,Pizza,,,3.923076923,26,10,0,"230 W Genesee St, Syracuse, NY 13202",230 W Genesee St,Syracuse,NY,13202,43.0517107,-76.154277,13154771000,cuginisyracuse.com,No,Yes,Yes,Yes,,,,,,No,,Yes,Yes,Casual,,Quiet,No,No,No,No,No,No,,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:30 AM,10:00 PM,12:00 PM,9:00 PM,14,4,2,4,2
184,Sbarro,Restaurant,Pizza,Italian,,2,1,,,"Syracuse Hancock International Airport, N Terminal B\n1000 Colonel Eileen Collins Blvd, Syracuse, NY 13212","Syracuse Hancock International Airport, N Terminal B\n1000 Colonel Eileen Collins Blvd",Syracuse,NY,13212,43.0734245,-76.1721729,,sbarro.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0
185,W XYZ Bar,Restaurant,Venues & Event Spaces,Tapas/Small Plates,Cocktail Bars,,0,,,"310 W Kirkpatrick St\nAloft Syracuse Inner Harbor, Syracuse, NY 13204",310 W Kirkpatrick St\nAloft Syracuse Inner Harbor,Syracuse,NY,13204,43.0604817,-76.1625426,13154221700,aloftsyracuseinnerharbor.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5:00 PM,12:00 AM,5:00 PM,12:00 AM,5:00 PM,12:00 AM,5:00 PM,12:00 AM,5:00 PM,12:00 AM,5:00 PM,12:00 AM,5:00 PM,12:00 AM,0,0,0,0,0
186,Cafe at 407,Restaurant,Coffee & Tea,Cafes,,4.413793103,58,10,0,"407 Tulip St, Liverpool, NY 13088",407 Tulip St,Liverpool,NY,13088,43.104021,-76.208249,13154515855,cafeat407.org,No,No,Yes,Yes,Yes,,,"Breakfast, Brunch, Lunch, Dessert",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,No,No,No,,,,,,,,Yes,,,,,8:00 AM,7:00 PM,8:00 AM,7:00 PM,8:00 AM,7:00 PM,8:00 AM,7:00 PM,8:00 AM,4:00 PM,8:00 AM,4:00 PM,8:00 AM,4:00 PM,34,16,7,0,1
187,Just-One-Bite,Restaurant,American (Traditional),Diners,,3.5,10,10,0,"350 North Salina St,, Syracuse, NY 13203","350 North Salina St,",Syracuse,NY,13203,43.0558419,-76.1517581,13154721989,,No,No,Yes,Yes,,,,Brunch,,Yes,,Yes,Yes,Casual,,Average,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,6:00 PM,5,1,1,0,3
188,Taste of India,Restaurant,Indian,Halal,Pakistani,3.06,50,30,11,"124 Dell St, Syracuse, NY 13210",124 Dell St,Syracuse,NY,13210,43.0415052,-76.1200485,13152992405,,No,Yes,Yes,Yes,,,,Dinner,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,Yes,Yes,,,,,,,,,,,,,11:30 AM,3:00 PM,11:30 AM,3:00 PM,11:30 AM,3:00 PM,11:30 AM,3:00 PM,11:30 AM,3:00 PM,11:30 AM,3:00 PM,11:30 AM,3:00 PM,10,14,9,3,14
189,Boulangerie Ltd,Restaurant,Sandwiches,,,4.8,5,10,0,"526 Plum St, Syracuse, NY 13204",526 Plum St,Syracuse,NY,13204,43.056011,-76.157722,13154663108,boulangeriecafe.com,No,Yes,Yes,Yes,,,No,,"Street, Private Lot",Yes,Yes,Yes,Yes,Casual,,Average,No,Yes,No,No,No,Yes,,No,,,,,,,,,,,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,,,,,4,1,0,0,0
190,Firudo Asian Food,Restaurant,Asian Fusion,Sushi Bars,Bars,3.733333333,60,30,11,"3237 Erie Blvd E, Syracuse, NY 13214",3237 Erie Blvd E,Syracuse,NY,13214,43.05149343,-76.07226343,13158022915,firudosushi.com,Yes,No,Yes,Yes,,,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Trendy,Quiet,Full Bar,No,No,Yes,Yes,No,,No,,No,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,12:00 PM,9:30 PM,26,15,4,7,8
191,Change of Pace,Restaurant,Sports Bars,American (Traditional),Chicken Wings,4.2,20,30,11,"1802 Grant Ave, Syracuse, NY 13203",1802 Grant Ave,Syracuse,NY,13203,43.072474,-76.140276,13154724409,changeofpacesyracuse.com,No,No,Yes,Yes,,,,,,No,,No,Yes,Casual,,Very Loud,Full Bar,No,,Yes,Yes,,,,,No,Yes,"Mon, Tue, Sat",,,,,,,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,12:00 PM,2:00 AM,7,10,3,0,0
192,Spaghetti Warehouse,Restaurant,Italian,,,3.068181818,88,30,11,"689 N Clinton St, Syracuse, NY 13204",689 N Clinton St,Syracuse,NY,13204,43.0583853,-76.1577761,13154751807,meatballs.com,Yes,Yes,Yes,Yes,,,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,Yes,Yes,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,10:00 PM,12,27,19,15,15
193,Second North Deli,Restaurant,Delis,,,3.857142857,14,10,0,"625 Wolf St, Syracuse, NY 13208",625 Wolf St,Syracuse,NY,13208,43.0755332,-76.1610332,13154727429,,No,Yes,Yes,Yes,,,,Lunch,,,,Yes,Yes,Casual,Casual,Quiet,Full Bar,Yes,No,Yes,No,Yes,,,,,,,,,,,,,11:00 AM,3:00 PM,11:00 AM,3:00 PM,11:00 AM,7:00 PM,11:00 AM,7:00 PM,11:00 AM,7:00 PM,11:00 AM,7:00 PM,,,3,8,1,2,0
194,Attilio's,Restaurant,Italian,,,3.75,32,30,11,"700 N Salina St, Syracuse, NY 13208",700 N Salina St,Syracuse,NY,13208,43.0607672,-76.152981,13152185085,attiliosyracuse.com/index.html,Yes,No,No,Yes,,,,Dinner,"Street, Private Lot",No,,No,Yes,Casual,Intimate,Quiet,Full Bar,No,,Yes,Yes,Yes,,,,,,,,,,,,,11:30 AM,2:30 PM,11:30 AM,2:30 PM,11:30 AM,2:30 PM,11:30 AM,2:30 PM,11:30 AM,2:30 PM,5:00 PM,10:00 PM,,,14,7,4,3,4
195,Peppino's Restaurant & Catering Company,Restaurant,Pizza,Italian,Breakfast & Brunch,2.903225806,31,10,0,"1849 Grant Blvd, Syracuse, NY 13208",1849 Grant Blvd,Syracuse,NY,13208,43.0719154,-76.1410927,13154743663,mypeppinos.com/pizzeria/25942…,No,Yes,Yes,Yes,No,,No,,Street,No,No,Yes,Yes,Casual,,Quiet,No,Yes,No,Yes,No,Yes,,,,,,,,,,,Yes,,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,10:00 PM,7:30 AM,12:00 AM,9:00 AM,12:00 AM,9:00 AM,10:00 PM,11,2,1,7,10
196,China Pavilion,Restaurant,Chinese,Buffets,,3.958333333,24,30,11,"2318 W Genesee St, Syracuse, NY 13219",2318 W Genesee St,Syracuse,NY,13219,43.0477517,-76.20119361,13154882828,chinapavilioncny.com,Yes,Yes,Yes,Yes,,,,Lunch,Private Lot,No,,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,Yes,Yes,,,,,,,,,,,,,,,,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,9:00 PM,14,2,3,3,2
197,Antonio's To Go,Restaurant,Pizza,,,4,4,,,"3528 W Genesee St, Syracuse, NY 13219",3528 W Genesee St,Syracuse,NY,13219,43.0480008,-76.2361098,13154101414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,12:00 PM,8:00 PM,2,1,0,1,0
198,CilantroMex,Restaurant,Tex-Mex,Salad,Mexican,2.823529412,17,10,0,"9090 Destiny USA Dr, Syracuse, NY 13204",9090 Destiny USA Dr,Syracuse,NY,13204,43.06903057,-76.17262278,13154222789,cilantromex.com,No,No,Yes,Yes,,,No,,"Valet, Private Lot",No,Yes,Yes,Yes,Casual,,Quiet,No,No,Free,No,No,Yes,,No,,,,,,,,,Yes,,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,6:00 PM,4,1,4,4,4
199,Johnny Mac's Pizzeria & Deli,Restaurant,Pizza,,,3.6,10,10,0,"894 State Fair Blvd, Syracuse, NY 13209",894 State Fair Blvd,Syracuse,NY,13209,43.0943012,-76.2430387,13154684052,,No,Yes,Yes,Yes,,,,Lunch,,Yes,,Yes,Yes,Casual,Divey,Quiet,No,Yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,1,2
200,Rio Grande Mexican Restaurant,Restaurant,Mexican,,,4.3,40,30,11,"510 Oswego St, Liverpool, NY 13088",510 Oswego St,Liverpool,NY,13088,43.1032423,-76.2050828,13158022579,,No,No,Yes,Yes,No,,,"Lunch, Dessert",,No,,Yes,Yes,Casual,,Average,No,No,No,No,Yes,,,,,,,,,,,,,,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,9:30 PM,24,9,3,3,1
201,TGI Fridays,Restaurant,American (Traditional),,,3.209302326,43,30,11,"9090 Destiny Dr, Syracuse, NY 13290",9090 Destiny Dr,Syracuse,NY,13290,43.0691367,-76.1727999,13154700444,tgifridays.com/locations/2476…,No,No,Yes,Yes,No,,,"Lunch, Dinner, Late Night, Dessert",,No,,Yes,Yes,Casual,Casual,Loud,Full Bar,No,Free,Yes,Yes,No,,,,,,,,,,,,,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,2:00 AM,11:00 AM,2:00 AM,11:00 AM,1:00 AM,10,12,7,5,9
202,Frogger's On the Hill,Restaurant,Pizza,Sandwiches,,3.125,8,10,0,"4543 W Seneca Tpke, Syracuse, NY 13215",4543 W Seneca Tpke,Syracuse,NY,13215,43.0007472,-76.1964266,13152996533,froggersonthehill.com,No,Yes,Yes,Yes,,,,,,No,Yes,Yes,Yes,Casual,,Average,No,Yes,No,No,Yes,,,,,,,,,,,,,,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,2:00 PM,9:00 PM,2,2,1,1,2
203,Barbieri's II,Restaurant,American (Traditional),,,2.857142857,7,10,0,"304 S Main St, Syracuse, NY 13212",304 S Main St,Syracuse,NY,13212,43.1331912,-76.1309064,13154588070,,No,No,Yes,Yes,,,,,,,,Yes,Yes,Casual,,Average,,No,,Yes,Yes,,,,,,,,,,,,,,7:00 AM,2:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,7:00 AM,7:00 PM,11:30 AM,2:00 PM,1,1,2,2,1
204,Zhou's Restaurant,Restaurant,Chinese,,,3.6,5,,,"1449 Erie Blvd E, Syracuse, NY 13210",1449 Erie Blvd E,Syracuse,NY,13210,43.0504783,-76.1276,13154761823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,1
205,Johnny Rockets,Restaurant,Burgers,Diners,,3.024390244,41,30,11,"9672 Destiny Usa Dr\nDestiny USA, Syracuse, NY 13290",9672 Destiny Usa Dr\nDestiny USA,Syracuse,NY,13290,43.0717901,-76.1711906,13154747406,johnnyrockets.com,No,No,Yes,Yes,Yes,,,"Lunch, Dinner","Garage, Private Lot",No,Yes,Yes,Yes,Casual,,Average,No,No,Free,No,Yes,No,,,,,,,,,,,,No,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,6:00 PM,5,12,10,7,7
206,Mac's Local Yolk,Restaurant,Breakfast & Brunch,Delis,,2.629032258,62,30,11,"4603 E Genesee St, Syracuse, NY 13214",4603 E Genesee St,Syracuse,NY,13214,43.03490684,-76.06438971,13154460915,macslocalyolk.com,No,No,Yes,Yes,No,,No,"Breakfast, Brunch, Lunch",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,Free,Yes,Yes,Yes,,No,,,,,,,,,,,7:00 AM,4:00 PM,7:00 AM,4:00 PM,7:00 AM,8:00 PM,7:00 AM,8:00 PM,7:00 AM,10:00 PM,7:00 AM,10:00 PM,7:00 AM,8:00 PM,13,10,3,13,23
207,Ponchito's Taqueria,Restaurant,Mexican,Latin American,Breakfast & Brunch,3.625,56,10,0,"3800 New Court Ave, Syracuse, NY 13206",3800 New Court Ave,Syracuse,NY,13206,43.0806011,-76.1150848,13152180294,ponchitossyr.com,No,Yes,Yes,Yes,,,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Divey,Average,No,No,No,Yes,No,Yes,,,,,,,,,,,,,7:00 AM,9:00 PM,7:00 AM,9:00 PM,7:00 AM,9:00 PM,7:00 AM,11:00 PM,7:00 AM,3:00 AM,12:00 PM,3:00 AM,,,12,26,8,5,5
208,Sonic Drive-In,Restaurant,Fast Food,Burgers,Hot Dogs,1.9,10,10,0,"3170 Erie Blvd E, Syracuse, NY 13214",3170 Erie Blvd E,Syracuse,NY,13214,43.053111,-76.075677,13152995840,,No,No,Yes,Yes,,,,,,Yes,,Yes,No,Casual,,,,,,,,,,,,,,,,,Yes,,,,7:00 AM,1:00 PM,7:00 AM,1:00 PM,7:00 AM,1:00 PM,7:00 AM,1:00 PM,7:00 AM,1:00 PM,7:00 AM,1:00 PM,7:00 AM,1:00 PM,1,1,1,0,7
209,Pita Pit,Restaurant,Sandwiches,,,3.085714286,35,10,0,"107 Marshall St, Syracuse, NY 13210",107 Marshall St,Syracuse,NY,13210,43.0418153,-76.136254,13154790461,pitapitusa.com,No,Yes,Yes,Yes,,,,"Lunch, Dinner, Late Night",Street,Yes,Yes,Yes,No,Casual,,Quiet,No,No,No,No,No,Yes,,,,,,,,,,,,,10:00 AM,3:00 PM,10:00 AM,3:00 PM,10:00 AM,3:00 PM,10:00 AM,4:00 PM,10:00 AM,4:00 PM,10:00 AM,4:00 PM,11:00 AM,3:00 PM,4,11,11,2,7
211,A Mexican Affair,Restaurant,Mexican,,,3.777777778,18,10,0,"2324 Court St, Syracuse, NY 13208",2324 Court St,Syracuse,NY,13208,43.0832989,-76.137027,13152996519,,No,Yes,Yes,Yes,,,,,,,,Yes,No,Casual,,Average,No,Yes,,No,No,,,,,,,,,,,,,,4:00 PM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,12:00 AM,11:00 AM,12:00 AM,3:00 PM,8:00 PM,9,3,2,1,3
212,Fortune Hawaii,Restaurant,Chinese,,,3.5,12,30,11,"4324 E Genesee St, Syracuse, NY 13214",4324 E Genesee St,Syracuse,NY,13214,43.0348958,-76.0683458,13154466666,fortunehawaiidewitt.com,No,Yes,Yes,Yes,,,,,,No,,Yes,No,Casual,,Average,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,12:00 PM,10:00 PM,3,4,2,2,1
214,The Fish Friar,Restaurant,Fish & Chips,Salad,Sandwiches,4.642857143,28,30,11,"239 E Genessee St, syracuse, NY 13202",239 E Genessee St,syracuse,NY,13202,43.0497144,-76.1498042,13154683474,thefishfriar.com,No,No,Yes,Yes,,,,,,No,No,Yes,No,Casual,,Average,Beer & Wine Only,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,11:00 AM,7:00 PM,11:00 AM,7:00 PM,11:00 AM,7:00 PM,11:00 AM,9:00 PM,12:00 PM,7:00 PM,,,22,4,1,0,1
215,Mama Nancy's,Restaurant,American (New),Diners,Sandwiches,3.352941176,34,10,0,"512 State Fair Blvd, Syracuse, NY 13204",512 State Fair Blvd,Syracuse,NY,13204,43.0600581,-76.1824246,13157014994,mamanancys.com,No,No,Yes,Yes,,,,"Breakfast, Brunch, Late Night",Private Lot,No,,Yes,Yes,Casual,Divey,Average,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,5,3,7
216,Popeyes Louisiana Kitchen,Restaurant,Fast Food,Chicken Wings,,,0,,,"3062 Erie Blvd E, Syracuse, NY 13214",3062 Erie Blvd E,Syracuse,NY,13214,43.0551,-76.083654,13158830276,locations.popeyes.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
217,Swallow's Restaurant,Restaurant,Bars,Chicken Wings,,4,17,10,0,"1914 South Ave, Syracuse, NY 13207",1914 South Ave,Syracuse,NY,13207,43.0188896,-76.1609625,13154789292,,No,No,Yes,Yes,No,,,Late Night,Private Lot,No,,No,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,Yes,No,No,,No,No,Yes,"Mon, Sat, Sun",Outdoor Area / Patio Only,,,"Juke Box, Background",,,,,,,,,,,,,,,,,9,4,1,1,2
218,Barbieri's III,Restaurant,Breakfast & Brunch,,,4,2,10,0,"913 Wolf St, Syracuse, NY 13208",913 Wolf St,Syracuse,NY,13208,43.078808,-76.1588017,,,No,No,Yes,Yes,,,,,,,,Yes,Yes,Casual,,,No,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0
219,Francesca's Pizza & Italian Kitchen,Restaurant,Pizza,Italian,,3.954545455,44,30,11,"207 Oswego St, Liverpool, NY 13088",207 Oswego St,Liverpool,NY,13088,43.1005597,-76.2005564,13154511200,francescaspizzaliverpool.com,No,Yes,Yes,Yes,No,,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,12:00 PM,8:00 PM,19,16,2,2,5
220,Gianni's Bronx Style Pizza,Restaurant,Pizza,,,3.982142857,56,10,0,"1428 Burnet Ave, Syracuse, NY 13206",1428 Burnet Ave,Syracuse,NY,13206,43.0550535,-76.1180822,13154257770,nygiannispizza.com,No,Yes,Yes,Yes,No,,,"Lunch, Dinner",Private Lot,Yes,No,Yes,No,Casual,Casual,Average,No,No,No,No,No,Yes,,,,,,,,,,,,,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,,,29,10,8,5,4
221,Casa Di Copani,Restaurant,Italian,,,3.678571429,28,30,11,"3414 Burnet Ave, Syracuse, NY 13206",3414 Burnet Ave,Syracuse,NY,13206,43.0612403,-76.0903943,13154631031,casadicopani.com,Yes,No,Yes,Yes,,,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,3:00 PM,9:00 PM,8,10,5,3,2
223,Mom's Diner,Restaurant,Diners,,,3.565217391,23,10,0,"501 Westcott St, Syracuse, NY 13210",501 Westcott St,Syracuse,NY,13210,43.0413826,-76.1190165,13154770141,,No,No,Yes,Yes,,,,"Breakfast, Brunch, Lunch",,Yes,Yes,Yes,Yes,Casual,Casual,Average,,No,,No,Yes,No,,,,,,,,,,,,,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,7:00 AM,3:00 PM,6,9,3,2,3
224,Fair Deli Mart,Restaurant,Delis,,,4.333333333,6,10,0,"757 State Fair Blvd, Syracuse, NY 13209",757 State Fair Blvd,Syracuse,NY,13209,43.085997,-76.237281,13154871783,,No,Yes,Yes,Yes,,,,,,Yes,No,Yes,Yes,Casual,,Quiet,Beer & Wine Only,Yes,Free,No,No,Yes,,,,,,,,,,,,,6:00 AM,10:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,6:00 AM,10:00 PM,8:00 AM,7:30 PM,8:00 AM,7:00 PM,5,0,0,0,1
